id,task_id,type,domain,tacit_knowledge,explicit_form,conversion_path,accuracy,coverage,consistency,abstract_level,created_at,updated_at
kp_271_probe,271,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_272_drill,272,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_272_endmill,272,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_272_lathe,272,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_272_probe,272,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_273_drill,273,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_273_endmill,273,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_273_lathe,273,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_273_probe,273,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_274_drill,274,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_274_endmill,274,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_274_lathe,274,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_274_probe,274,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_275_drill,275,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_275_endmill,275,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_275_lathe,275,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_275_probe,275,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_276_drill,276,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_276_endmill,276,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_276_lathe,276,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_276_probe,276,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_277_drill,277,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_277_endmill,277,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_277_lathe,277,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_277_probe,277,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_278_drill,278,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_278_endmill,278,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_278_lathe,278,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_278_probe,278,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_279_drill,279,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_279_endmill,279,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_279_lathe,279,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_279_probe,279,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_280_drill,280,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_280_endmill,280,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_280_lathe,280,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_280_probe,280,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_281_drill,281,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_281_endmill,281,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_281_lathe,281,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_281_probe,281,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_282_drill,282,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_282_endmill,282,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_282_lathe,282,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_282_probe,282,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_283_drill,283,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_283_endmill,283,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_283_lathe,283,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_283_probe,283,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_284_drill,284,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_284_endmill,284,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_284_lathe,284,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_284_probe,284,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_285_drill,285,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_285_endmill,285,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_285_lathe,285,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_285_probe,285,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_286_drill,286,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_286_endmill,286,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_286_lathe,286,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
