id,user_id,task_id,model_type,version,parameters,performance,status,trained_at,created_at,updated_at
5319,6,5319,adaptive_training,v4.4,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0053, ""epochs"": 112, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""14-20"", ""features"": 39, ""hidden_layers"": 2}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1009, ""validation_loss"": 0.3389}",ready,2025-09-14T19:00:00Z,2025-09-14T00:00:00Z,2025-09-14T00:00:00Z
5320,6,5320,adaptive_training,v5.0,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0071, ""epochs"": 190, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""15-20"", ""features"": 34, ""hidden_layers"": 4}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1044, ""validation_loss"": 0.1645}",ready,2025-09-17T02:00:00Z,2025-09-17T00:00:00Z,2025-09-17T00:00:00Z
5321,7,5321,skill_prediction,v1.1,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0036, ""epochs"": 114, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-6"", ""features"": 40, ""hidden_layers"": 5}","{""accuracy"": 0.7622, ""precision"": 0.6992, ""recall"": 0.682, ""f1_score"": 0.6901, ""training_loss"": 0.199, ""validation_loss"": 0.3452}",training,2025-07-24T05:00:00Z,2025-07-24T00:00:00Z,2025-07-24T00:00:00Z
5322,7,5322,performance_forecast,v1.2,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.004, ""epochs"": 143, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-7"", ""features"": 10, ""hidden_layers"": 2}","{""accuracy"": 0.7136, ""precision"": 0.7211, ""recall"": 0.7021, ""f1_score"": 0.7476, ""training_loss"": 0.1466, ""validation_loss"": 0.3099}",training,2025-07-27T05:00:00Z,2025-07-27T00:00:00Z,2025-07-27T00:00:00Z
5323,7,5323,learning_path,v1.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0035, ""epochs"": 135, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-8"", ""features"": 29, ""hidden_layers"": 2}","{""accuracy"": 0.7797, ""precision"": 0.7527, ""recall"": 0.7478, ""f1_score"": 0.7798, ""training_loss"": 0.1308, ""validation_loss"": 0.2717}",training,2025-07-30T14:00:00Z,2025-07-30T00:00:00Z,2025-07-30T00:00:00Z
5324,7,5324,adaptive_training,v1.4,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.003, ""epochs"": 116, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-9"", ""features"": 37, ""hidden_layers"": 5}","{""accuracy"": 0.761, ""precision"": 0.7713, ""recall"": 0.7649, ""f1_score"": 0.7973, ""training_loss"": 0.2419, ""validation_loss"": 0.1929}",training,2025-08-02T16:00:00Z,2025-08-02T00:00:00Z,2025-08-02T00:00:00Z
5325,7,5325,efficiency_optimization,v2.0,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0045, ""epochs"": 141, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-10"", ""features"": 10, ""hidden_layers"": 2}","{""accuracy"": 0.8294, ""precision"": 0.8127, ""recall"": 0.8323, ""f1_score"": 0.7952, ""training_loss"": 0.1342, ""validation_loss"": 0.1092}",ready,2025-08-05T15:00:00Z,2025-08-05T00:00:00Z,2025-08-05T00:00:00Z
5326,7,5326,adaptive_training,v2.1,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0049, ""epochs"": 168, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-11"", ""features"": 12, ""hidden_layers"": 4}","{""accuracy"": 0.8563, ""precision"": 0.8482, ""recall"": 0.7925, ""f1_score"": 0.8158, ""training_loss"": 0.1171, ""validation_loss"": 0.0975}",ready,2025-08-08T12:00:00Z,2025-08-08T00:00:00Z,2025-08-08T00:00:00Z
5327,7,5327,efficiency_optimization,v2.2,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0059, ""epochs"": 80, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""2-12"", ""features"": 30, ""hidden_layers"": 2}","{""accuracy"": 0.8855, ""precision"": 0.8545, ""recall"": 0.8675, ""f1_score"": 0.8267, ""training_loss"": 0.1749, ""validation_loss"": 0.1043}",ready,2025-08-11T16:00:00Z,2025-08-11T00:00:00Z,2025-08-11T00:00:00Z
5328,7,5328,learning_path,v2.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0046, ""epochs"": 162, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""3-13"", ""features"": 34, ""hidden_layers"": 3}","{""accuracy"": 0.9004, ""precision"": 0.8808, ""recall"": 0.8752, ""f1_score"": 0.8791, ""training_loss"": 0.1566, ""validation_loss"": 0.1053}",ready,2025-08-14T23:00:00Z,2025-08-14T00:00:00Z,2025-08-14T00:00:00Z
5329,7,5329,efficiency_optimization,v2.4,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0055, ""epochs"": 88, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""4-14"", ""features"": 30, ""hidden_layers"": 5}","{""accuracy"": 0.8413, ""precision"": 0.8856, ""recall"": 0.8656, ""f1_score"": 0.8917, ""training_loss"": 0.2906, ""validation_loss"": 0.1919}",ready,2025-08-17T02:00:00Z,2025-08-17T00:00:00Z,2025-08-17T00:00:00Z
5330,7,5330,learning_path,v3.0,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0039, ""epochs"": 151, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""5-15"", ""features"": 23, ""hidden_layers"": 2}","{""accuracy"": 0.8667, ""precision"": 0.9015, ""recall"": 0.896, ""f1_score"": 0.9273, ""training_loss"": 0.2451, ""validation_loss"": 0.1974}",ready,2025-08-20T05:00:00Z,2025-08-20T00:00:00Z,2025-08-20T00:00:00Z
5331,7,5331,learning_path,v3.1,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0051, ""epochs"": 199, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""6-16"", ""features"": 48, ""hidden_layers"": 5}","{""accuracy"": 0.9591, ""precision"": 0.9213, ""recall"": 0.9325, ""f1_score"": 0.9335, ""training_loss"": 0.2608, ""validation_loss"": 0.2158}",ready,2025-08-23T20:00:00Z,2025-08-23T00:00:00Z,2025-08-23T00:00:00Z
5332,7,5332,adaptive_training,v3.2,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.007, ""epochs"": 178, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""7-17"", ""features"": 36, ""hidden_layers"": 2}","{""accuracy"": 0.9376, ""precision"": 0.9301, ""recall"": 0.9654, ""f1_score"": 0.9337, ""training_loss"": 0.1806, ""validation_loss"": 0.3274}",ready,2025-08-26T08:00:00Z,2025-08-26T00:00:00Z,2025-08-26T00:00:00Z
5333,7,5333,learning_path,v3.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0054, ""epochs"": 179, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""8-18"", ""features"": 33, ""hidden_layers"": 4}","{""accuracy"": 0.9315, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.9493, ""training_loss"": 0.1466, ""validation_loss"": 0.2245}",ready,2025-08-29T17:00:00Z,2025-08-29T00:00:00Z,2025-08-29T00:00:00Z
5334,7,5334,efficiency_optimization,v3.4,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0032, ""epochs"": 185, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""9-19"", ""features"": 27, ""hidden_layers"": 5}","{""accuracy"": 0.98, ""precision"": 0.9525, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1907, ""validation_loss"": 0.3402}",ready,2025-09-01T12:00:00Z,2025-09-01T00:00:00Z,2025-09-01T00:00:00Z
5335,7,5335,adaptive_training,v4.0,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0018, ""epochs"": 102, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""10-20"", ""features"": 37, ""hidden_layers"": 5}","{""accuracy"": 0.9633, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1248, ""validation_loss"": 0.1821}",ready,2025-09-04T14:00:00Z,2025-09-04T00:00:00Z,2025-09-04T00:00:00Z
5336,7,5336,skill_prediction,v4.1,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0025, ""epochs"": 146, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""11-20"", ""features"": 14, ""hidden_layers"": 5}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1135, ""validation_loss"": 0.1491}",ready,2025-09-07T04:00:00Z,2025-09-07T00:00:00Z,2025-09-07T00:00:00Z
5337,7,5337,efficiency_optimization,v4.2,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0012, ""epochs"": 60, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""12-20"", ""features"": 34, ""hidden_layers"": 3}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.0878, ""validation_loss"": 0.1683}",ready,2025-09-10T19:00:00Z,2025-09-10T00:00:00Z,2025-09-10T00:00:00Z
5338,7,5338,learning_path,v4.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0048, ""epochs"": 129, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""13-20"", ""features"": 21, ""hidden_layers"": 4}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.0666, ""validation_loss"": 0.2915}",ready,2025-09-13T09:00:00Z,2025-09-13T00:00:00Z,2025-09-13T00:00:00Z
5339,7,5339,skill_prediction,v4.4,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0038, ""epochs"": 60, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""14-20"", ""features"": 50, ""hidden_layers"": 3}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.2876, ""validation_loss"": 0.2264}",ready,2025-09-16T06:00:00Z,2025-09-16T00:00:00Z,2025-09-16T00:00:00Z
5340,7,5340,skill_prediction,v5.0,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0095, ""epochs"": 192, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""15-20"", ""features"": 12, ""hidden_layers"": 5}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1155, ""validation_loss"": 0.1653}",ready,2025-09-19T18:00:00Z,2025-09-19T00:00:00Z,2025-09-19T00:00:00Z
5341,8,5341,adaptive_training,v1.1,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.008, ""epochs"": 157, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-6"", ""features"": 15, ""hidden_layers"": 3}","{""accuracy"": 0.7286, ""precision"": 0.7132, ""recall"": 0.6908, ""f1_score"": 0.7414, ""training_loss"": 0.1223, ""validation_loss"": 0.175}",training,2025-07-26T11:00:00Z,2025-07-26T00:00:00Z,2025-07-26T00:00:00Z
5342,8,5342,adaptive_training,v1.2,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0051, ""epochs"": 198, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-7"", ""features"": 10, ""hidden_layers"": 2}","{""accuracy"": 0.7875, ""precision"": 0.7142, ""recall"": 0.7588, ""f1_score"": 0.7665, ""training_loss"": 0.1284, ""validation_loss"": 0.085}",training,2025-07-29T13:00:00Z,2025-07-29T00:00:00Z,2025-07-29T00:00:00Z
5343,8,5343,performance_forecast,v1.3,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0097, ""epochs"": 103, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-8"", ""features"": 40, ""hidden_layers"": 4}","{""accuracy"": 0.7155, ""precision"": 0.7459, ""recall"": 0.7682, ""f1_score"": 0.7364, ""training_loss"": 0.1987, ""validation_loss"": 0.2977}",training,2025-08-01T06:00:00Z,2025-08-01T00:00:00Z,2025-08-01T00:00:00Z
5344,8,5344,efficiency_optimization,v1.4,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0051, ""epochs"": 98, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-9"", ""features"": 20, ""hidden_layers"": 2}","{""accuracy"": 0.7739, ""precision"": 0.8095, ""recall"": 0.7856, ""f1_score"": 0.7824, ""training_loss"": 0.1415, ""validation_loss"": 0.1651}",training,2025-08-04T20:00:00Z,2025-08-04T00:00:00Z,2025-08-04T00:00:00Z
5345,8,5345,learning_path,v2.0,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0027, ""epochs"": 173, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-10"", ""features"": 48, ""hidden_layers"": 3}","{""accuracy"": 0.8057, ""precision"": 0.7828, ""recall"": 0.8066, ""f1_score"": 0.774, ""training_loss"": 0.2616, ""validation_loss"": 0.3225}",ready,2025-08-07T22:00:00Z,2025-08-07T00:00:00Z,2025-08-07T00:00:00Z
5346,8,5346,skill_prediction,v2.1,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.01, ""epochs"": 128, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-11"", ""features"": 47, ""hidden_layers"": 3}","{""accuracy"": 0.8653, ""precision"": 0.8308, ""recall"": 0.8489, ""f1_score"": 0.8332, ""training_loss"": 0.2221, ""validation_loss"": 0.1303}",ready,2025-08-10T09:00:00Z,2025-08-10T00:00:00Z,2025-08-10T00:00:00Z
5347,8,5347,learning_path,v2.2,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0099, ""epochs"": 200, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""2-12"", ""features"": 19, ""hidden_layers"": 5}","{""accuracy"": 0.8497, ""precision"": 0.8595, ""recall"": 0.8434, ""f1_score"": 0.8181, ""training_loss"": 0.1057, ""validation_loss"": 0.0811}",ready,2025-08-13T01:00:00Z,2025-08-13T00:00:00Z,2025-08-13T00:00:00Z
5348,8,5348,performance_forecast,v2.3,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.003, ""epochs"": 162, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""3-13"", ""features"": 18, ""hidden_layers"": 2}","{""accuracy"": 0.8533, ""precision"": 0.8307, ""recall"": 0.867, ""f1_score"": 0.8886, ""training_loss"": 0.083, ""validation_loss"": 0.2527}",ready,2025-08-16T02:00:00Z,2025-08-16T00:00:00Z,2025-08-16T00:00:00Z
5349,8,5349,performance_forecast,v2.4,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0011, ""epochs"": 100, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""4-14"", ""features"": 44, ""hidden_layers"": 2}","{""accuracy"": 0.8889, ""precision"": 0.8877, ""recall"": 0.8431, ""f1_score"": 0.8559, ""training_loss"": 0.1516, ""validation_loss"": 0.1462}",ready,2025-08-19T07:00:00Z,2025-08-19T00:00:00Z,2025-08-19T00:00:00Z
5350,8,5350,performance_forecast,v3.0,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0056, ""epochs"": 90, ""batch_size"": 32, ""coefficient_focus"": ""実践力"", ""level_range"": ""5-15"", ""features"": 15, ""hidden_layers"": 5}","{""accuracy"": 0.9026, ""precision"": 0.8741, ""recall"": 0.9095, ""f1_score"": 0.9267, ""training_loss"": 0.0545, ""validation_loss"": 0.082}",ready,2025-08-22T13:00:00Z,2025-08-22T00:00:00Z,2025-08-22T00:00:00Z
5351,8,5351,learning_path,v3.1,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0027, ""epochs"": 78, ""batch_size"": 32, ""coefficient_focus"": ""実践力"", ""level_range"": ""6-16"", ""features"": 19, ""hidden_layers"": 3}","{""accuracy"": 0.88, ""precision"": 0.9225, ""recall"": 0.9344, ""f1_score"": 0.9425, ""training_loss"": 0.2048, ""validation_loss"": 0.3128}",ready,2025-08-25T23:00:00Z,2025-08-25T00:00:00Z,2025-08-25T00:00:00Z
5352,8,5352,performance_forecast,v3.2,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0089, ""epochs"": 167, ""batch_size"": 32, ""coefficient_focus"": ""実践力"", ""level_range"": ""7-17"", ""features"": 37, ""hidden_layers"": 2}","{""accuracy"": 0.932, ""precision"": 0.9138, ""recall"": 0.9189, ""f1_score"": 0.9115, ""training_loss"": 0.2309, ""validation_loss"": 0.3072}",ready,2025-08-28T12:00:00Z,2025-08-28T00:00:00Z,2025-08-28T00:00:00Z
5353,8,5353,learning_path,v3.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0038, ""epochs"": 62, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""8-18"", ""features"": 11, ""hidden_layers"": 3}","{""accuracy"": 0.9142, ""precision"": 0.96, ""recall"": 0.933, ""f1_score"": 0.9639, ""training_loss"": 0.2447, ""validation_loss"": 0.3464}",ready,2025-08-31T22:00:00Z,2025-08-31T00:00:00Z,2025-08-31T00:00:00Z
5354,8,5354,adaptive_training,v3.4,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.01, ""epochs"": 63, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""9-19"", ""features"": 24, ""hidden_layers"": 4}","{""accuracy"": 0.9458, ""precision"": 0.9551, ""recall"": 0.9612, ""f1_score"": 0.9565, ""training_loss"": 0.2817, ""validation_loss"": 0.209}",ready,2025-09-03T03:00:00Z,2025-09-03T00:00:00Z,2025-09-03T00:00:00Z
5355,8,5355,performance_forecast,v4.0,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0024, ""epochs"": 81, ""batch_size"": 32, ""coefficient_focus"": ""実践力"", ""level_range"": ""10-20"", ""features"": 12, ""hidden_layers"": 4}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.0914, ""validation_loss"": 0.2944}",ready,2025-09-06T21:00:00Z,2025-09-06T00:00:00Z,2025-09-06T00:00:00Z
5356,8,5356,adaptive_training,v4.1,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0026, ""epochs"": 130, ""batch_size"": 32, ""coefficient_focus"": ""実践力"", ""level_range"": ""11-20"", ""features"": 48, ""hidden_layers"": 5}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.2319, ""validation_loss"": 0.2191}",ready,2025-09-09T05:00:00Z,2025-09-09T00:00:00Z,2025-09-09T00:00:00Z
5357,8,5357,learning_path,v4.2,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0084, ""epochs"": 121, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""12-20"", ""features"": 49, ""hidden_layers"": 3}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.2456, ""validation_loss"": 0.2147}",ready,2025-09-12T07:00:00Z,2025-09-12T00:00:00Z,2025-09-12T00:00:00Z
5358,8,5358,efficiency_optimization,v4.3,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0055, ""epochs"": 90, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""13-20"", ""features"": 12, ""hidden_layers"": 2}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.0861, ""validation_loss"": 0.206}",ready,2025-09-15T02:00:00Z,2025-09-15T00:00:00Z,2025-09-15T00:00:00Z
5359,8,5359,learning_path,v4.4,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0027, ""epochs"": 65, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""14-20"", ""features"": 27, ""hidden_layers"": 3}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1578, ""validation_loss"": 0.1252}",ready,2025-09-18T06:00:00Z,2025-09-18T00:00:00Z,2025-09-18T00:00:00Z
5360,8,5360,skill_prediction,v5.0,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.007, ""epochs"": 143, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""15-20"", ""features"": 31, ""hidden_layers"": 2}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1447, ""validation_loss"": 0.2202}",ready,2025-09-21T03:00:00Z,2025-09-21T00:00:00Z,2025-09-21T00:00:00Z
5361,9,5361,performance_forecast,v1.1,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0057, ""epochs"": 172, ""batch_size"": 16, ""coefficient_focus"": ""分析力"", ""level_range"": ""1-6"", ""features"": 13, ""hidden_layers"": 3}","{""accuracy"": 0.77, ""precision"": 0.7104, ""recall"": 0.7022, ""f1_score"": 0.7098, ""training_loss"": 0.1452, ""validation_loss"": 0.0827}",training,2025-07-28T23:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
5362,9,5362,efficiency_optimization,v1.2,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0037, ""epochs"": 117, ""batch_size"": 64, ""coefficient_focus"": ""分析力"", ""level_range"": ""1-7"", ""features"": 12, ""hidden_layers"": 2}","{""accuracy"": 0.7027, ""precision"": 0.7187, ""recall"": 0.7273, ""f1_score"": 0.7375, ""training_loss"": 0.1745, ""validation_loss"": 0.3025}",training,2025-07-31T16:00:00Z,2025-07-31T00:00:00Z,2025-07-31T00:00:00Z
5363,9,5363,adaptive_training,v1.3,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0083, ""epochs"": 182, ""batch_size"": 64, ""coefficient_focus"": ""分析力"", ""level_range"": ""1-8"", ""features"": 31, ""hidden_layers"": 2}","{""accuracy"": 0.7539, ""precision"": 0.7652, ""recall"": 0.7954, ""f1_score"": 0.7415, ""training_loss"": 0.2159, ""validation_loss"": 0.2272}",training,2025-08-03T21:00:00Z,2025-08-03T00:00:00Z,2025-08-03T00:00:00Z
5364,9,5364,skill_prediction,v1.4,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0074, ""epochs"": 67, ""batch_size"": 16, ""coefficient_focus"": ""分析力"", ""level_range"": ""1-9"", ""features"": 43, ""hidden_layers"": 4}","{""accuracy"": 0.8284, ""precision"": 0.8023, ""recall"": 0.7631, ""f1_score"": 0.8049, ""training_loss"": 0.2276, ""validation_loss"": 0.2287}",training,2025-08-06T06:00:00Z,2025-08-06T00:00:00Z,2025-08-06T00:00:00Z
5365,9,5365,learning_path,v2.0,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0069, ""epochs"": 79, ""batch_size"": 16, ""coefficient_focus"": ""分析力"", ""level_range"": ""1-10"", ""features"": 47, ""hidden_layers"": 5}","{""accuracy"": 0.7918, ""precision"": 0.7729, ""recall"": 0.7712, ""f1_score"": 0.8031, ""training_loss"": 0.2304, ""validation_loss"": 0.0872}",ready,2025-08-09T08:00:00Z,2025-08-09T00:00:00Z,2025-08-09T00:00:00Z
5366,9,5366,adaptive_training,v2.1,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0094, ""epochs"": 192, ""batch_size"": 32, ""coefficient_focus"": ""分析力"", ""level_range"": ""1-11"", ""features"": 34, ""hidden_layers"": 2}","{""accuracy"": 0.7992, ""precision"": 0.798, ""recall"": 0.8385, ""f1_score"": 0.8164, ""training_loss"": 0.1872, ""validation_loss"": 0.2975}",ready,2025-08-12T22:00:00Z,2025-08-12T00:00:00Z,2025-08-12T00:00:00Z
5367,9,5367,skill_prediction,v2.2,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0071, ""epochs"": 188, ""batch_size"": 32, ""coefficient_focus"": ""分析力"", ""level_range"": ""2-12"", ""features"": 22, ""hidden_layers"": 2}","{""accuracy"": 0.8119, ""precision"": 0.8294, ""recall"": 0.8258, ""f1_score"": 0.8652, ""training_loss"": 0.2793, ""validation_loss"": 0.0993}",ready,2025-08-15T11:00:00Z,2025-08-15T00:00:00Z,2025-08-15T00:00:00Z
5368,9,5368,learning_path,v2.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0034, ""epochs"": 97, ""batch_size"": 64, ""coefficient_focus"": ""分析力"", ""level_range"": ""3-13"", ""features"": 14, ""hidden_layers"": 2}","{""accuracy"": 0.8871, ""precision"": 0.8592, ""recall"": 0.8561, ""f1_score"": 0.8874, ""training_loss"": 0.1244, ""validation_loss"": 0.1422}",ready,2025-08-18T17:00:00Z,2025-08-18T00:00:00Z,2025-08-18T00:00:00Z
5369,9,5369,learning_path,v2.4,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0076, ""epochs"": 179, ""batch_size"": 64, ""coefficient_focus"": ""分析力"", ""level_range"": ""4-14"", ""features"": 24, ""hidden_layers"": 4}","{""accuracy"": 0.9148, ""precision"": 0.8906, ""recall"": 0.9093, ""f1_score"": 0.8859, ""training_loss"": 0.0598, ""validation_loss"": 0.2477}",ready,2025-08-21T17:00:00Z,2025-08-21T00:00:00Z,2025-08-21T00:00:00Z
5370,9,5370,efficiency_optimization,v3.0,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0021, ""epochs"": 59, ""batch_size"": 32, ""coefficient_focus"": ""分析力"", ""level_range"": ""5-15"", ""features"": 19, ""hidden_layers"": 2}","{""accuracy"": 0.8865, ""precision"": 0.9269, ""recall"": 0.9203, ""f1_score"": 0.8775, ""training_loss"": 0.1988, ""validation_loss"": 0.2127}",ready,2025-08-24T17:00:00Z,2025-08-24T00:00:00Z,2025-08-24T00:00:00Z
5371,9,5371,adaptive_training,v3.1,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0075, ""epochs"": 195, ""batch_size"": 16, ""coefficient_focus"": ""分析力"", ""level_range"": ""6-16"", ""features"": 39, ""hidden_layers"": 4}","{""accuracy"": 0.9409, ""precision"": 0.9371, ""recall"": 0.9163, ""f1_score"": 0.9121, ""training_loss"": 0.1976, ""validation_loss"": 0.1448}",ready,2025-08-27T19:00:00Z,2025-08-27T00:00:00Z,2025-08-27T00:00:00Z
5372,9,5372,learning_path,v3.2,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0015, ""epochs"": 92, ""batch_size"": 16, ""coefficient_focus"": ""分析力"", ""level_range"": ""7-17"", ""features"": 13, ""hidden_layers"": 4}","{""accuracy"": 0.9663, ""precision"": 0.9494, ""recall"": 0.9108, ""f1_score"": 0.9694, ""training_loss"": 0.1352, ""validation_loss"": 0.1734}",ready,2025-08-30T15:00:00Z,2025-08-30T00:00:00Z,2025-08-30T00:00:00Z
